Time;f60_US_TX01;QI_US_TX01
2019-05-15 08:04:16;-7.03266;0
2019-05-15 08:04:17;-10.3138;0
2019-05-15 08:04:18;-12.7715;0
2019-05-15 08:04:19;-15.1376;0
2019-05-15 08:04:20;-17.3145;0
2019-05-15 08:04:21;-19.1566;0
2019-05-15 08:04:22;-19.1381;0
2019-05-15 08:04:23;-17.432;0
2019-05-15 08:04:24;-15.312;0
2019-05-15 08:04:25;-13.8534;0
2019-05-15 08:04:26;-11.9128;0
2019-05-15 08:04:27;-11.0766;0
2019-05-15 08:04:28;-11.2162;0
2019-05-15 08:04:29;-13.7855;0
2019-05-15 08:04:30;-16.0944;0
2019-05-15 08:04:31;-16.7319;0
2019-05-15 08:04:32;-16.8817;0
2019-05-15 08:04:33;-16.5873;0
2019-05-15 08:04:34;-16.032;0
2019-05-15 08:04:35;-17.2304;0
2019-05-15 08:04:36;-19.6363;0
2019-05-15 08:04:37;-22.3031;0
2019-05-15 08:04:38;-25.12;0
2019-05-15 08:04:39;-27.65;0
2019-05-15 08:04:40;-29.3313;0
2019-05-15 08:04:41;-27.5831;0
2019-05-15 08:04:42;-24.4424;0
2019-05-15 08:04:43;-22.4405;0
2019-05-15 08:04:44;-20.563;0
2019-05-15 08:04:45;-19.4212;0
2019-05-15 08:04:46;-18.5397;0
2019-05-15 08:04:47;-18.3076;0
2019-05-15 08:04:48;-17.8826;0
2019-05-15 08:04:49;-16.729;0
2019-05-15 08:04:50;-15.9048;0
2019-05-15 08:04:51;-14.8423;0
2019-05-15 08:04:52;-15.0836;0
2019-05-15 08:04:53;-15.4715;0
2019-05-15 08:04:54;-15.5267;0
2019-05-15 08:04:55;-15.3636;0
2019-05-15 08:04:56;-15.0372;0
2019-05-15 08:04:57;-14.9658;0
2019-05-15 08:04:58;-14.0312;0
2019-05-15 08:04:59;-12.1077;0
2019-05-15 08:05:00;-11.362;0
2019-05-15 08:05:01;-10.7387;0
2019-05-15 08:05:02;-9.78843;0
2019-05-15 08:05:03;-9.44418;0
2019-05-15 08:05:04;-9.08499;0
2019-05-15 08:05:05;-7.99107;0
2019-05-15 08:05:06;-7.00215;0
2019-05-15 08:05:07;-6.36077;0
2019-05-15 08:05:08;-6.13758;0
2019-05-15 08:05:09;-6.32468;0
2019-05-15 08:05:10;-6.63513;0
2019-05-15 08:05:11;-7.42515;0
2019-05-15 08:05:12;-7.90288;0
2019-05-15 08:05:13;-7.99149;0
2019-05-15 08:05:14;-8.46433;0
2019-05-15 08:05:15;-9.13461;0
2019-05-15 08:05:16;-9.35501;0
2019-05-15 08:05:17;-9.39448;0
2019-05-15 08:05:18;-8.84451;0
2019-05-15 08:05:19;-8.56009;0
2019-05-15 08:05:20;-7.66703;0
2019-05-15 08:05:21;-5.46605;0
2019-05-15 08:05:22;-2.59061;0
2019-05-15 08:05:23;0.562074;0
2019-05-15 08:05:24;3.06234;0
2019-05-15 08:05:25;5.35746;0
2019-05-15 08:05:26;6.04298;0
2019-05-15 08:05:27;5.52654;0
2019-05-15 08:05:28;4.36315;0
2019-05-15 08:05:29;2.72078;0
2019-05-15 08:05:30;1.54995;0
2019-05-15 08:05:31;0.234432;0
2019-05-15 08:05:32;-1.75678;0
2019-05-15 08:05:33;-2.74148;0
2019-05-15 08:05:34;-4.69065;0
2019-05-15 08:05:35;-6.06127;0
2019-05-15 08:05:36;-5.27351;0
2019-05-15 08:05:37;-4.40343;0
2019-05-15 08:05:38;-3.16891;0
2019-05-15 08:05:39;-2.5861;0
2019-05-15 08:05:40;-1.57397;0
2019-05-15 08:05:41;0.457233;0
2019-05-15 08:05:42;2.76921;0
2019-05-15 08:05:43;5.68448;0
2019-05-15 08:05:44;7.88826;0
2019-05-15 08:05:45;9.97695;0
2019-05-15 08:05:46;10.5243;0
2019-05-15 08:05:47;10.6996;0
2019-05-15 08:05:48;9.69705;0
2019-05-15 08:05:49;8.74033;0
2019-05-15 08:05:50;7.07756;0
2019-05-15 08:05:51;4.73702;0
2019-05-15 08:05:52;1.60778;0
2019-05-15 08:05:53;0.189442;0
2019-05-15 08:05:54;-1.50818;0
2019-05-15 08:05:55;-5.06508;0
2019-05-15 08:05:56;-8.24746;0
2019-05-15 08:05:57;-8.32989;0
2019-05-15 08:05:58;-8.25873;0
2019-05-15 08:05:59;-8.08062;0
2019-05-15 08:06:00;-8.64009;0
2019-05-15 08:06:01;-10.8688;0
2019-05-15 08:06:02;-12.8522;0
2019-05-15 08:06:03;-13.8532;0
2019-05-15 08:06:04;-14.0774;0
2019-05-15 08:06:05;-15.2965;0
2019-05-15 08:06:06;-15.1156;0
2019-05-15 08:06:07;-13.9318;0
2019-05-15 08:06:08;-11.8312;0
2019-05-15 08:06:09;-9.73877;0
2019-05-15 08:06:10;-9.47403;0
2019-05-15 08:06:11;-11.2821;0
2019-05-15 08:06:12;-14.4568;0
2019-05-15 08:06:13;-16.0806;0
2019-05-15 08:06:14;-16.1243;0
2019-05-15 08:06:15;-15.2767;0
2019-05-15 08:06:16;-14.1678;0
2019-05-15 08:06:17;-12.0579;0
2019-05-15 08:06:18;-13.0062;0
2019-05-15 08:06:19;-14.2502;0
2019-05-15 08:06:20;-14.6645;0
2019-05-15 08:06:21;-15.2607;0
2019-05-15 08:06:22;-16.6881;0
2019-05-15 08:06:23;-16.6115;0
2019-05-15 08:06:24;-15.4455;0
2019-05-15 08:06:25;-13.2056;0
2019-05-15 08:06:26;-11.7794;0
2019-05-15 08:06:27;-9.51199;0
2019-05-15 08:06:28;-7.14705;0
2019-05-15 08:06:29;-5.85466;0
2019-05-15 08:06:30;-4.3413;0
2019-05-15 08:06:31;-2.4892;0
2019-05-15 08:06:32;-1.78046;0
2019-05-15 08:06:33;-1.0258;0
2019-05-15 08:06:34;0.289818;0
2019-05-15 08:06:35;2.43776;0
2019-05-15 08:06:36;3.82625;0
2019-05-15 08:06:37;5.2598;0
2019-05-15 08:06:38;7.44692;0
2019-05-15 08:06:39;7.92634;0
2019-05-15 08:06:40;8.55834;0
2019-05-15 08:06:41;9.27595;0
2019-05-15 08:06:42;9.21584;0
2019-05-15 08:06:43;8.5728;0
2019-05-15 08:06:44;8.17003;0
2019-05-15 08:06:45;6.84929;0
2019-05-15 08:06:46;6.37024;0
2019-05-15 08:06:47;6.86911;0
2019-05-15 08:06:48;6.60597;0
2019-05-15 08:06:49;5.4941;0
2019-05-15 08:06:50;3.65298;0
2019-05-15 08:06:51;2.86991;0
2019-05-15 08:06:52;4.65171;0
2019-05-15 08:06:53;3.46605;0
2019-05-15 08:06:54;2.21911;0
2019-05-15 08:06:55;0.629709;0
2019-05-15 08:06:56;-0.18004;0
2019-05-15 08:06:57;0.319175;0
2019-05-15 08:06:58;1.05331;0
2019-05-15 08:06:59;2.35631;0
2019-05-15 08:07:00;3.36365;0
2019-05-15 08:07:01;4.58064;0
2019-05-15 08:07:02;5.30741;0
2019-05-15 08:07:03;6.81451;0
2019-05-15 08:07:04;8.02112;0
2019-05-15 08:07:05;8.16614;0
2019-05-15 08:07:06;6.46206;0
2019-05-15 08:07:07;6.18377;0
2019-05-15 08:07:08;4.91103;0
2019-05-15 08:07:09;3.91825;0
2019-05-15 08:07:10;3.84875;0
2019-05-15 08:07:11;4.43935;0
2019-05-15 08:07:12;3.70097;0
2019-05-15 08:07:13;4.15659;0
2019-05-15 08:07:14;5.29588;0
2019-05-15 08:07:15;6.53127;0
2019-05-15 08:07:16;9.62783;0
2019-05-15 08:07:17;11.2601;0
2019-05-15 08:07:18;11.5595;0
2019-05-15 08:07:19;11.6076;0
2019-05-15 08:07:20;12.2329;0
2019-05-15 08:07:21;11.0642;0
2019-05-15 08:07:22;10.0611;0
2019-05-15 08:07:23;8.43022;0
2019-05-15 08:07:24;7.77651;0
2019-05-15 08:07:25;7.92575;0
2019-05-15 08:07:26;8.42253;0
2019-05-15 08:07:27;8.73578;0
2019-05-15 08:07:28;8.84987;0
2019-05-15 08:07:29;8.58972;0
2019-05-15 08:07:30;8.42813;0
2019-05-15 08:07:31;7.67686;0
2019-05-15 08:07:32;7.83711;0
2019-05-15 08:07:33;8.33824;0
2019-05-15 08:07:34;9.48977;0
2019-05-15 08:07:35;10.625;0
2019-05-15 08:07:36;11.3994;0
2019-05-15 08:07:37;13.2414;0
2019-05-15 08:07:38;15.7726;0
2019-05-15 08:07:39;15.875;0
2019-05-15 08:07:40;15.9778;0
2019-05-15 08:07:41;16.1007;0
2019-05-15 08:07:42;14.9875;0
2019-05-15 08:07:43;13.7925;0
2019-05-15 08:07:44;12.0021;0
2019-05-15 08:07:45;10.0725;0
2019-05-15 08:07:46;9.5438;0
2019-05-15 08:07:47;9.34307;0
2019-05-15 08:07:48;8.3929;0
2019-05-15 08:07:49;7.14734;0
2019-05-15 08:07:50;6.49437;0
2019-05-15 08:07:51;6.05124;0
2019-05-15 08:07:52;6.87984;0
2019-05-15 08:07:53;7.24959;0
2019-05-15 08:07:54;8.53338;0
2019-05-15 08:07:55;10.5036;0
2019-05-15 08:07:56;12.5891;0
2019-05-15 08:07:57;15.8696;0
2019-05-15 08:07:58;17.0988;0
2019-05-15 08:07:59;17.3524;0
2019-05-15 08:08:00;17.3943;0
2019-05-15 08:08:01;16.7082;0
2019-05-15 08:08:02;15.3064;0
2019-05-15 08:08:03;13.7371;0
2019-05-15 08:08:04;12.8773;0
2019-05-15 08:08:05;13.1303;0
2019-05-15 08:08:06;12.5042;0
2019-05-15 08:08:07;11.4686;0
2019-05-15 08:08:08;11.8429;0
2019-05-15 08:08:09;11.9238;0
2019-05-15 08:08:10;12.5164;0
2019-05-15 08:08:11;13.1435;0
2019-05-15 08:08:12;14.6172;0
2019-05-15 08:08:13;15.2083;0
2019-05-15 08:08:14;14.6782;0
2019-05-15 08:08:15;13.1634;0
2019-05-15 08:08:16;11.5704;0
2019-05-15 08:08:17;11.1354;0
2019-05-15 08:08:18;11.0538;0
2019-05-15 08:08:19;12.2344;0
2019-05-15 08:08:20;12.4121;0
2019-05-15 08:08:21;13.6867;0
2019-05-15 08:08:22;15.6547;0
2019-05-15 08:08:23;16.794;0
2019-05-15 08:08:24;15.9079;0
2019-05-15 08:08:25;14.311;0
2019-05-15 08:08:26;13.7768;0
2019-05-15 08:08:27;15.9453;0
2019-05-15 08:08:28;17.8614;0
2019-05-15 08:08:29;18.6553;0
2019-05-15 08:08:30;17.8523;0
2019-05-15 08:08:31;16.519;0
2019-05-15 08:08:32;14.9427;0
2019-05-15 08:08:33;14.3164;0
2019-05-15 08:08:34;12.9777;0
2019-05-15 08:08:35;11.3641;0
2019-05-15 08:08:36;10.836;0
2019-05-15 08:08:37;10.0228;0
2019-05-15 08:08:38;10.6594;0
2019-05-15 08:08:39;10.7869;0
2019-05-15 08:08:40;12.0879;0
2019-05-15 08:08:41;12.9192;0
2019-05-15 08:08:42;16.0912;0
2019-05-15 08:08:43;16.3296;0
2019-05-15 08:08:44;17.0452;0
2019-05-15 08:08:45;16.7551;0
2019-05-15 08:08:46;14.8305;0
2019-05-15 08:08:47;13.3966;0
2019-05-15 08:08:48;11.7461;0
2019-05-15 08:08:49;10.4195;0
2019-05-15 08:08:50;10.0084;0
2019-05-15 08:08:51;10.3774;0
2019-05-15 08:08:52;10.9587;0
2019-05-15 08:08:53;11.2669;0
2019-05-15 08:08:54;12.3872;0
2019-05-15 08:08:55;13.308;0
2019-05-15 08:08:56;14.7826;0
2019-05-15 08:08:57;15.1965;0
2019-05-15 08:08:58;15.2226;0
2019-05-15 08:08:59;14.2973;0
2019-05-15 08:09:00;12.7443;0
2019-05-15 08:09:01;11.0396;0
2019-05-15 08:09:02;8.24921;0
2019-05-15 08:09:03;5.97649;0
2019-05-15 08:09:04;5.48432;0
2019-05-15 08:09:05;4.57498;0
2019-05-15 08:09:06;3.41357;0
2019-05-15 08:09:07;3.74645;0
2019-05-15 08:09:08;4.31628;0
2019-05-15 08:09:09;3.92227;0
2019-05-15 08:09:10;3.94988;0
2019-05-15 08:09:11;4.44338;0
2019-05-15 08:09:12;5.06504;0
2019-05-15 08:09:13;7.03053;0
2019-05-15 08:09:14;8.71345;0
2019-05-15 08:09:15;10.4656;0
2019-05-15 08:09:16;13.3829;0
2019-05-15 08:09:17;16.6246;0
2019-05-15 08:09:18;18.7352;0
2019-05-15 08:09:19;17.262;0
2019-05-15 08:09:20;16.0345;0
2019-05-15 08:09:21;14.1838;0
2019-05-15 08:09:22;13.9721;0
2019-05-15 08:09:23;14.2074;0
2019-05-15 08:09:24;13.5743;0
2019-05-15 08:09:25;14.1693;0
2019-05-15 08:09:26;14.6844;0
2019-05-15 08:09:27;13.9661;0
2019-05-15 08:09:28;15.3147;0
2019-05-15 08:09:29;17.5929;0
2019-05-15 08:09:30;17.6064;0
2019-05-15 08:09:31;16.8453;0
2019-05-15 08:09:32;15.5402;0
2019-05-15 08:09:33;13.8339;0
2019-05-15 08:09:34;12.0419;0
2019-05-15 08:09:35;10.3927;0
2019-05-15 08:09:36;10.5456;0
2019-05-15 08:09:37;11.7713;0
2019-05-15 08:09:38;14.342;0
2019-05-15 08:09:39;16.0191;0
2019-05-15 08:09:40;15.8023;0
2019-05-15 08:09:41;14.1773;0
2019-05-15 08:09:42;12.6726;0
2019-05-15 08:09:43;11.5585;0
2019-05-15 08:09:44;10.7141;0
2019-05-15 08:09:45;9.86908;0
2019-05-15 08:09:46;8.01082;0
2019-05-15 08:09:47;6.83989;0
2019-05-15 08:09:48;5.08134;0
2019-05-15 08:09:49;4.62971;0
2019-05-15 08:09:50;4.59017;0
2019-05-15 08:09:51;3.6999;0
2019-05-15 08:09:52;5.87551;0
2019-05-15 08:09:53;9.86624;0
2019-05-15 08:09:54;11.6653;0
2019-05-15 08:09:55;13.1215;0
2019-05-15 08:09:56;13.5322;0
2019-05-15 08:09:57;13.4224;0
2019-05-15 08:09:58;13.5356;0
2019-05-15 08:09:59;14.1513;0
2019-05-15 08:10:00;13.6004;0
2019-05-15 08:10:01;12.4959;0
2019-05-15 08:10:02;10.7641;0
2019-05-15 08:10:03;8.85792;0
2019-05-15 08:10:04;7.62418;0
2019-05-15 08:10:05;7.08151;0
2019-05-15 08:10:06;6.67733;0
2019-05-15 08:10:07;7.31553;0
2019-05-15 08:10:08;7.64157;0
2019-05-15 08:10:09;7.37053;0
2019-05-15 08:10:10;7.36803;0
2019-05-15 08:10:11;9.48038;0
2019-05-15 08:10:12;11.5638;0
2019-05-15 08:10:13;13.4458;0
2019-05-15 08:10:14;15.5585;0
2019-05-15 08:10:15;16.2628;0
2019-05-15 08:10:16;15.6079;0
2019-05-15 08:10:17;13.8936;0
2019-05-15 08:10:18;12.7215;0
2019-05-15 08:10:19;12.6093;0
2019-05-15 08:10:20;11.4278;0
2019-05-15 08:10:21;8.53406;0
2019-05-15 08:10:22;5.72969;0
2019-05-15 08:10:23;4.98611;0
2019-05-15 08:10:24;4.94347;0
2019-05-15 08:10:25;4.37441;0
2019-05-15 08:10:26;3.53227;0
2019-05-15 08:10:27;2.50401;0
2019-05-15 08:10:28;2.79261;0
2019-05-15 08:10:29;4.61471;0
2019-05-15 08:10:30;4.67143;0
2019-05-15 08:10:31;5.32018;0
2019-05-15 08:10:32;6.20198;0
2019-05-15 08:10:33;7.07528;0
2019-05-15 08:10:34;7.99834;0
2019-05-15 08:10:35;10.09;0
2019-05-15 08:10:36;11.0878;0
2019-05-15 08:10:37;11.3077;0
2019-05-15 08:10:38;10.7672;0
2019-05-15 08:10:39;10.6898;0
2019-05-15 08:10:40;11.6231;0
2019-05-15 08:10:41;13.0614;0
2019-05-15 08:10:42;13.6832;0
2019-05-15 08:10:43;13.7342;0
2019-05-15 08:10:44;13.8773;0
2019-05-15 08:10:45;15.0317;0
2019-05-15 08:10:46;16.0876;0
2019-05-15 08:10:47;16.2205;0
2019-05-15 08:10:48;16.0359;0
2019-05-15 08:10:49;15.5112;0
2019-05-15 08:10:50;14.7506;0
2019-05-15 08:10:51;14.0058;0
2019-05-15 08:10:52;12.7179;0
2019-05-15 08:10:53;12.0911;0
2019-05-15 08:10:54;10.9134;0
2019-05-15 08:10:55;10.9728;0
2019-05-15 08:10:56;10.8486;0
2019-05-15 08:10:57;12.4062;0
2019-05-15 08:10:58;13.7519;0
2019-05-15 08:10:59;13.5456;0
2019-05-15 08:11:00;13.2887;0
2019-05-15 08:11:01;12.7789;0
2019-05-15 08:11:02;13.0795;0
2019-05-15 08:11:03;12.6719;0
2019-05-15 08:11:04;12.1485;0
2019-05-15 08:11:05;11.4139;0
2019-05-15 08:11:06;10.4705;0
2019-05-15 08:11:07;10.3726;0
2019-05-15 08:11:08;9.80523;0
2019-05-15 08:11:09;10.8393;0
2019-05-15 08:11:10;12.568;0
2019-05-15 08:11:11;14.6176;0
2019-05-15 08:11:12;16.5637;0
2019-05-15 08:11:13;17.0678;0
2019-05-15 08:11:14;15.114;0
2019-05-15 08:11:15;11.9282;0
2019-05-15 08:11:16;9.55115;0
2019-05-15 08:11:17;7.3857;0
2019-05-15 08:11:18;5.75788;0
2019-05-15 08:11:19;5.17471;0
2019-05-15 08:11:20;3.86976;0
2019-05-15 08:11:21;3.15477;0
2019-05-15 08:11:22;3.43179;0
2019-05-15 08:11:23;4.20485;0
2019-05-15 08:11:24;2.82347;0
2019-05-15 08:11:25;1.92413;0
2019-05-15 08:11:26;2.07863;0
2019-05-15 08:11:27;3.47163;0
2019-05-15 08:11:28;4.91352;0
2019-05-15 08:11:29;5.69719;0
2019-05-15 08:11:30;6.2476;0
2019-05-15 08:11:31;6.45163;0
2019-05-15 08:11:32;6.15275;0
2019-05-15 08:11:33;5.14311;0
2019-05-15 08:11:34;4.34506;0
2019-05-15 08:11:35;3.84944;0
2019-05-15 08:11:36;4.26613;0
2019-05-15 08:11:37;4.20463;0
2019-05-15 08:11:38;3.88623;0
2019-05-15 08:11:39;3.59306;0
2019-05-15 08:11:40;2.93502;0
2019-05-15 08:11:41;1.47908;0
2019-05-15 08:11:42;2.06196;0
2019-05-15 08:11:43;2.20909;0
2019-05-15 08:11:44;1.86637;0
2019-05-15 08:11:45;1.29089;0
2019-05-15 08:11:46;1.4874;0
2019-05-15 08:11:47;3.32851;0
2019-05-15 08:11:48;4.01943;0
2019-05-15 08:11:49;3.68269;0
2019-05-15 08:11:50;4.4647;0
2019-05-15 08:11:51;4.77533;0
2019-05-15 08:11:52;4.11758;0
2019-05-15 08:11:53;3.33025;0
2019-05-15 08:11:54;4.11896;0
2019-05-15 08:11:55;4.87583;0
2019-05-15 08:11:56;4.34159;0
2019-05-15 08:11:57;3.6605;0
2019-05-15 08:11:58;2.92399;0
2019-05-15 08:11:59;1.848;0
2019-05-15 08:12:00;0.45474;0
2019-05-15 08:12:01;-1.39062;0
2019-05-15 08:12:02;-4.20184;0
2019-05-15 08:12:03;-6.65447;0
2019-05-15 08:12:04;-8.3033;0
2019-05-15 08:12:05;-9.63069;0
2019-05-15 08:12:06;-10.6621;0
2019-05-15 08:12:07;-12.1216;0
2019-05-15 08:12:08;-12.4039;0
2019-05-15 08:12:09;-12.3951;0
2019-05-15 08:12:10;-12.2632;0
2019-05-15 08:12:11;-12.7513;0
2019-05-15 08:12:12;-12.9757;0
2019-05-15 08:12:13;-13.6728;0
2019-05-15 08:12:14;-13.8065;0
2019-05-15 08:12:15;-13.5729;0
2019-05-15 08:12:16;-13.7934;0
2019-05-15 08:12:17;-14.5864;0
2019-05-15 08:12:18;-15.0507;0
2019-05-15 08:12:19;-16.2622;0
2019-05-15 08:12:20;-16.83;0
2019-05-15 08:12:21;-16.9083;0
2019-05-15 08:12:22;-16.77;0
2019-05-15 08:12:23;-16.8059;0
2019-05-15 08:12:24;-16.1575;0
2019-05-15 08:12:25;-13.3077;0
2019-05-15 08:12:26;-9.70634;0
2019-05-15 08:12:27;-8.11263;0
2019-05-15 08:12:28;-7.80554;0
2019-05-15 08:12:29;-7.65182;0
2019-05-15 08:12:30;-8.04778;0
2019-05-15 08:12:31;-8.01318;0
2019-05-15 08:12:32;-7.10915;0
2019-05-15 08:12:33;-5.66531;0
2019-05-15 08:12:34;-3.76903;0
2019-05-15 08:12:35;-2.47583;0
2019-05-15 08:12:36;-1.17587;0
2019-05-15 08:12:37;0.390184;0
2019-05-15 08:12:38;1.25989;0
2019-05-15 08:12:39;1.58092;0
2019-05-15 08:12:40;2.07738;0
2019-05-15 08:12:41;1.15066;0
2019-05-15 08:12:42;1.62497;0
2019-05-15 08:12:43;2.18638;0
2019-05-15 08:12:44;2.18505;0
2019-05-15 08:12:45;2.57352;0
2019-05-15 08:12:46;1.73755;0
2019-05-15 08:12:47;1.28272;0
2019-05-15 08:12:48;0.740441;0
2019-05-15 08:12:49;0.332931;0
2019-05-15 08:12:50;-0.027711;0
2019-05-15 08:12:51;1.34465;0
2019-05-15 08:12:52;1.8032;0
2019-05-15 08:12:53;1.81911;0
2019-05-15 08:12:54;4.35162;0
2019-05-15 08:12:55;7.21009;0
2019-05-15 08:12:56;9.95129;0
2019-05-15 08:12:57;12.3243;0
2019-05-15 08:12:58;14.6159;0
2019-05-15 08:12:59;14.7613;0
2019-05-15 08:13:00;13.5094;0
2019-05-15 08:13:01;13.2879;0
2019-05-15 08:13:02;13.7373;0
2019-05-15 08:13:03;12.4616;0
2019-05-15 08:13:04;10.5363;0
2019-05-15 08:13:05;8.83576;0
2019-05-15 08:13:06;7.04315;0
2019-05-15 08:13:07;5.77811;0
2019-05-15 08:13:08;4.42746;0
2019-05-15 08:13:09;2.27799;0
2019-05-15 08:13:10;0.353647;0
2019-05-15 08:13:11;0.563387;0
2019-05-15 08:13:12;2.86743;0
2019-05-15 08:13:13;4.95743;0
2019-05-15 08:13:14;7.36072;0
2019-05-15 08:13:15;9.68723;0
2019-05-15 08:13:16;11.9444;0
2019-05-15 08:13:17;14.2346;0
2019-05-15 08:13:18;16.7909;0
2019-05-15 08:13:19;18.8833;0
2019-05-15 08:13:20;19.1114;0
2019-05-15 08:13:21;18.0706;0
2019-05-15 08:13:22;16.1317;0
2019-05-15 08:13:23;14.5286;0
2019-05-15 08:13:24;13.1316;0
2019-05-15 08:13:25;11.7862;0
2019-05-15 08:13:26;10.7934;0
2019-05-15 08:13:27;9.90682;0
2019-05-15 08:13:28;8.24071;0
2019-05-15 08:13:29;6.57737;0
2019-05-15 08:13:30;4.99851;0
2019-05-15 08:13:31;4.87804;0
2019-05-15 08:13:32;4.99073;0
2019-05-15 08:13:33;4.96111;0
2019-05-15 08:13:34;4.72798;0
2019-05-15 08:13:35;4.61234;0
2019-05-15 08:13:36;5.37313;0
2019-05-15 08:13:37;7.08425;0
2019-05-15 08:13:38;9.23169;0
2019-05-15 08:13:39;12.4954;0
2019-05-15 08:13:40;15.4288;0
2019-05-15 08:13:41;17.5193;0
2019-05-15 08:13:42;17.6763;0
2019-05-15 08:13:43;17.2048;0
2019-05-15 08:13:44;16.3194;0
2019-05-15 08:13:45;14.9515;0
2019-05-15 08:13:46;12.5681;0
2019-05-15 08:13:47;8.70402;0
2019-05-15 08:13:48;6.02865;0
2019-05-15 08:13:49;4.1832;0
2019-05-15 08:13:50;1.70473;0
2019-05-15 08:13:51;-0.886049;0
2019-05-15 08:13:52;-3.56479;0
2019-05-15 08:13:53;-6.59277;0
2019-05-15 08:13:54;-9.0355;0
2019-05-15 08:13:55;-10.0079;0
2019-05-15 08:13:56;-9.89567;0
2019-05-15 08:13:57;-10.631;0
2019-05-15 08:13:58;-11.4434;0
2019-05-15 08:13:59;-11.8346;0
2019-05-15 08:14:00;-11.9421;0
2019-05-15 08:14:01;-11.6943;0
2019-05-15 08:14:02;-11.3832;0
2019-05-15 08:14:03;-11.783;0
2019-05-15 08:14:04;-12.6954;0
2019-05-15 08:14:05;-13.1885;0
2019-05-15 08:14:06;-13.2032;0
2019-05-15 08:14:07;-12.402;0
2019-05-15 08:14:08;-10.4394;0
2019-05-15 08:14:09;-6.99524;0
2019-05-15 08:14:10;-2.59873;0
2019-05-15 08:14:11;1.52791;0
2019-05-15 08:14:12;4.73029;0
2019-05-15 08:14:13;8.10621;0
2019-05-15 08:14:14;11.4543;0
2019-05-15 08:14:15;13.2791;0
2019-05-15 08:14:16;15.1966;0
2019-05-15 08:14:17;16.7289;0
2019-05-15 08:14:18;17.54;0
2019-05-15 08:14:19;16.7296;0
2019-05-15 08:14:20;15.8763;0
2019-05-15 08:14:21;16.5898;0
2019-05-15 08:14:22;20.0881;0
2019-05-15 08:14:23;23.7595;0
2019-05-15 08:14:24;24.5956;0
2019-05-15 08:14:25;24.9791;0
2019-05-15 08:14:26;27.7266;0
2019-05-15 08:14:27;29.5851;0
2019-05-15 08:14:28;30.1517;0
2019-05-15 08:14:29;28.8329;0
2019-05-15 08:14:30;27.665;0
2019-05-15 08:14:31;26.8665;0
2019-05-15 08:14:32;25.9831;0
2019-05-15 08:14:33;24.3482;0
2019-05-15 08:14:34;22.5215;0
2019-05-15 08:14:35;21.584;0
2019-05-15 08:14:36;21.6747;0
2019-05-15 08:14:37;21.9696;0
2019-05-15 08:14:38;22.5004;0
2019-05-15 08:14:39;22.6841;0
2019-05-15 08:14:40;22.2402;0
2019-05-15 08:14:41;21.5069;0
2019-05-15 08:14:42;21.821;0
2019-05-15 08:14:43;21.7175;0
2019-05-15 08:14:44;21.0727;0
2019-05-15 08:14:45;20.4921;0
2019-05-15 08:14:46;20.9306;0
2019-05-15 08:14:47;21.3899;0
2019-05-15 08:14:48;20.7796;0
2019-05-15 08:14:49;20.0298;0
2019-05-15 08:14:50;19.599;0
2019-05-15 08:14:51;19.1948;0
2019-05-15 08:14:52;18.344;0
2019-05-15 08:14:53;17.9287;0
2019-05-15 08:14:54;18.4844;0
2019-05-15 08:14:55;19.6168;0
2019-05-15 08:14:56;21.0792;0
2019-05-15 08:14:57;22.0966;0
2019-05-15 08:14:58;21.7811;0
2019-05-15 08:14:59;19.6652;0
2019-05-15 08:15:00;17.4727;0
2019-05-15 08:15:01;16.486;0
2019-05-15 08:15:02;15.3208;0
2019-05-15 08:15:03;14.6023;0
2019-05-15 08:15:04;14.7308;0
2019-05-15 08:15:05;15.7902;0
2019-05-15 08:15:06;17.7487;0
2019-05-15 08:15:07;19.6273;0
2019-05-15 08:15:08;20.8769;0
2019-05-15 08:15:09;20.9549;0
2019-05-15 08:15:10;20.6278;0
2019-05-15 08:15:11;20.5734;0
2019-05-15 08:15:12;21.3686;0
2019-05-15 08:15:13;21.853;0
2019-05-15 08:15:14;21.7653;0
2019-05-15 08:15:15;22.4255;0
2019-05-15 08:15:16;22.4815;0
2019-05-15 08:15:17;21.4527;0
2019-05-15 08:15:18;20.2672;0
2019-05-15 08:15:19;19.9065;0
2019-05-15 08:15:20;19.0446;0
2019-05-15 08:15:21;18.2575;0
2019-05-15 08:15:22;17.8199;0
2019-05-15 08:15:23;18.2349;0
2019-05-15 08:15:24;19.3325;0
2019-05-15 08:15:25;20.4;0
2019-05-15 08:15:26;20.6886;0
2019-05-15 08:15:27;19.9332;0
2019-05-15 08:15:28;19.0904;0
2019-05-15 08:15:29;18.899;0
2019-05-15 08:15:30;18.8904;0
2019-05-15 08:15:31;20.4429;0
2019-05-15 08:15:32;20.9295;0
2019-05-15 08:15:33;21.0141;0
2019-05-15 08:15:34;21.3614;0
2019-05-15 08:15:35;21.1351;0
2019-05-15 08:15:36;18.9408;0
2019-05-15 08:15:37;16.2084;0
2019-05-15 08:15:38;14.9805;0
2019-05-15 08:15:39;13.897;0
2019-05-15 08:15:40;13.8347;0
2019-05-15 08:15:41;15.4322;0
2019-05-15 08:15:42;16.7905;0
2019-05-15 08:15:43;17.0814;0
2019-05-15 08:15:44;16.1173;0
2019-05-15 08:15:45;14.7387;0
2019-05-15 08:15:46;13.2469;0
2019-05-15 08:15:47;11.3453;0
